COUNTY,NAME,EASTING,NORTHING,CAPTURE DATE,SPECIES COMMON NAME,CAPTURE METHOD NAME,ORIGIN
Queens,MCGOWAN,336306,4921530,07/15/1982,Golden Shiner,100 ft gill net,Natural Occurrence
Queens,MCGOWAN,336306,4921530,07/15/1982,Banded Killifish,seine net,Natural Occurrence
Queens,MCGOWAN,336306,4921530,09/01/1974,White Perch,100 ft gill net,Natural Occurrence
Queens,MCGOWAN,336306,4921530,09/01/1974,Yellow Perch,100 ft gill net,Natural Occurrence
Queens,MCGOWAN,336306,4921530,09/01/1974,Brown Bullhead,100 ft gill net,Natural Occurrence
Queens,MCGOWAN,336306,4921530,09/01/1974,American Eel,100 ft gill net,Natural Occurrence
Queens,MCGOWAN,336306,4921530,09/01/1974,White Sucker,100 ft gill net,Natural Occurrence
Queens,MCGOWAN,336306,4921530,09/01/1974,Golden Shiner,100 ft gill net,Natural Occurrence
Queens,MCGOWAN,336306,4921530,09/01/1974,Banded Killifish,seine net,Natural Occurrence
Queens,MEAGHER,338989,4912810,07/27/1982,Yellow Perch,100 ft gill net,Natural Occurrence
Queens,MEAGHER,338989,4912810,07/27/1982,Brown Bullhead,100 ft gill net,Natural Occurrence
Queens,MEAGHER,338989,4912810,07/27/1982,Banded Killifish,minnow pail,Natural Occurrence
Queens,MENCHAN,331871,4911240,08/29/1972,Brook Trout,100 ft gill net,Natural Occurrence
Queens,MENCHAN,331871,4911240,08/29/1972,White Perch,100 ft gill net,Natural Occurrence
Queens,MENCHAN,331871,4911240,08/29/1972,White Sucker,100 ft gill net,Natural Occurrence
Queens,MINARD,327426,4921330,08/22/1974,Brook Trout,100 ft gill net,Natural Occurrence
Queens,MINARD,327426,4921330,08/22/1974,Yellow Perch,100 ft gill net,Natural Occurrence
Queens,MINARD,327426,4921330,08/22/1974,Brown Bullhead,100 ft gill net,Natural Occurrence
Queens,MINARD,327426,4921330,08/22/1974,Lake Whitefish,100 ft gill net,Natural Occurrence
Queens,MINARD,327426,4921330,08/22/1974,Golden Shiner,seine net,Natural Occurrence
Queens,MINARD,327426,4921330,08/22/1974,Banded Killifish,seine net,Natural Occurrence
Queens,MOLEGA,352580,4913800,11/22/2007,White Perch,100 ft gill net,Natural Occurrence
Queens,MOLEGA,352580,4913800,11/22/2007,Yellow Perch,100 ft gill net,Natural Occurrence
Queens,MOLEGA,352580,4913800,11/22/2007,Brown Bullhead,100 ft gill net,Natural Occurrence
Queens,MOLEGA,352580,4913800,11/22/2007,White Sucker,100 ft gill net,Natural Occurrence
Queens,MOLEGA,352580,4913800,11/22/2007,Golden Shiner,100 ft gill net,Natural Occurrence
Queens,MOLEGA,352580,4913800,11/22/2007,Banded Killifish,seine net,Natural Occurrence
Queens,MOLEGA,352580,4913800,01/01/2001,Smallmouth Bass,angling,Illegal Introduction
Queens,MOLEGA,352580,4913800,08/13/1982,White Perch,100 ft gill net,Natural Occurrence
Queens,MOLEGA,352580,4913800,08/13/1982,Yellow Perch,100 ft gill net,Natural Occurrence
Queens,MOLEGA,352580,4913800,08/13/1982,Brown Bullhead,100 ft gill net,Natural Occurrence
Queens,MOLEGA,352580,4913800,08/13/1982,White Sucker,100 ft gill net,Natural Occurrence
Queens,MOLEGA,352580,4913800,08/13/1982,Golden Shiner,100 ft gill net,Natural Occurrence
Queens,MOLEGA,352580,4913800,08/13/1982,Banded Killifish,seine net,Natural Occurrence
Queens,MORTON,317668,4905180,05/29/1974,Yellow Perch,100 ft gill net,Natural Occurrence
Queens,MURPHY,333604,4906630,07/28/1988,White Perch,unknown,Natural Occurrence
Queens,MURPHY,333604,4906630,07/28/1988,Yellow Perch,unknown,Natural Occurrence
Queens,MURPHY,333604,4906630,07/28/1988,Brown Bullhead,unknown,Natural Occurrence
Queens,MURPHY,333604,4906630,07/28/1988,White Sucker,unknown,Natural Occurrence
Queens,NICKERSON'S,363340,4881590,08/05/2010,Smallmouth Bass,angling,Illegal Introduction
Queens,NICKERSON'S,363340,4881590,07/12/1972,Brook Trout,100 ft gill net,Natural Occurrence
Queens,NICKERSON'S,363340,4881590,07/12/1972,Yellow Perch,100 ft gill net,Natural Occurrence
Queens,NICKERSON'S,363340,4881590,07/12/1972,White Sucker,100 ft gill net,Natural Occurrence
Queens,PATH,345094,4859410,01/01/2001,Chain Pickerel,angling,Illegal Introduction
Queens,PATH,345094,4859410,07/10/1972,Brook Trout,visual observation,Natural Occurrence
Queens,PATH,345094,4859410,07/10/1972,White Perch,100 ft gill net,Natural Occurrence
Queens,PONHOOK,349669,4908430,01/01/2001,Smallmouth Bass,angling,Illegal Introduction
Queens,PONHOOK,349669,4908430,06/05/1984,Brook Trout,unknown,Natural Occurrence
Queens,PONHOOK,349669,4908430,06/05/1984,White Perch,unknown,Natural Occurrence
Queens,PONHOOK,349669,4908430,06/05/1984,Yellow Perch,unknown,Natural Occurrence
Queens,PONHOOK,349669,4908430,06/05/1984,Brown Bullhead,unknown,Natural Occurrence
Queens,PONHOOK,349669,4908430,06/05/1984,White Sucker,unknown,Natural Occurrence
Queens,PONHOOK,349669,4908430,06/05/1984,Golden Shiner,unknown,Natural Occurrence
Queens,PONHOOK,349669,4908430,06/05/1984,Banded Killifish,unknown,Natural Occurrence
Queens,ROBERTSON,347812,4860320,09/11/2015,Chain Pickerel,angler report,Illegal Introduction
Queens,ROSSIGNOL,330865,4896270,10/02/1991,White Perch,300 ft gill net,Natural Occurrence
Queens,ROSSIGNOL,330865,4896270,10/02/1991,Yellow Perch,300 ft gill net,Natural Occurrence
Queens,ROSSIGNOL,330865,4896270,10/02/1991,White Sucker,300 ft gill net,Natural Occurrence
Queens,ROSSIGNOL,330865,4896270,10/02/1991,Golden Shiner,300 ft gill net,Natural Occurrence
Queens,RUSSELL,338551,4910310,07/10/1991,Brook Trout,seine net,Natural Occurrence
Queens,RUSSELL,338551,4910310,07/10/1991,White Perch,100 ft gill net,Natural Occurrence
Queens,RUSSELL,338551,4910310,07/10/1991,Yellow Perch,100 ft gill net,Natural Occurrence
Queens,RUSSELL,338551,4910310,07/10/1991,American Eel,unknown,Natural Occurrence
Queens,RUSSELL,338551,4910310,07/10/1991,Banded Killifish,unknown,Natural Occurrence
Queens,SAND,319915,4901430,06/04/1984,Brook Trout,unknown,Natural Occurrence
Queens,SAND,319915,4901430,06/04/1984,Yellow Perch,unknown,Natural Occurrence
Queens,SAND,319915,4901430,06/04/1984,Brown Bullhead,unknown,Natural Occurrence
Queens,SAND,319915,4901430,06/04/1984,White Sucker,unknown,Natural Occurrence
Queens,SAND,319915,4901430,05/27/1974,Brook Trout,100 ft gill net,Natural Occurrence
Queens,SAND,319915,4901430,05/27/1974,Yellow Perch,100 ft gill net,Natural Occurrence
Queens,SAND,319915,4901430,05/27/1974,Brown Bullhead,100 ft gill net,Natural Occurrence
Queens,SAND,319915,4901430,05/27/1974,American Eel,unknown,Natural Occurrence
Queens,SAND,319915,4901430,05/27/1974,White Sucker,100 ft gill net,Natural Occurrence
Queens,SAND,319915,4901430,05/27/1974,Golden Shiner,100 ft gill net,Natural Occurrence
Queens,SAND,319915,4901430,05/27/1974,Nine Spine Stickleback,minnow pail,Natural Occurrence
Queens,SCOTT,334166,4915440,01/01/1999,Smallmouth Bass,unknown,Illegal Introduction
Queens,SCOTT,334166,4915440,08/22/1974,Yellow Perch,100 ft gill net,Natural Occurrence
Queens,SCOTT,334166,4915440,08/22/1974,Brown Bullhead,100 ft gill net,Natural Occurrence
Queens,SCOTT,334166,4915440,08/22/1974,White Sucker,100 ft gill net,Natural Occurrence
Queens,SCOTT,334166,4915440,08/22/1974,Golden Shiner,100 ft gill net,Natural Occurrence
Queens,SCOTT,334166,4915440,08/22/1974,Banded Killifish,seine net,Natural Occurrence
Queens,SCOTT,334166,4915440,09/04/1964,Brook Trout,unknown,Natural Occurrence
Queens,SCOTT,334166,4915440,09/04/1964,Yellow Perch,100 ft gill net,Natural Occurrence
Queens,SCOTT,334166,4915440,09/04/1964,Brown Bullhead,100 ft gill net,Natural Occurrence
Queens,SCOTT,334166,4915440,09/04/1964,White Sucker,100 ft gill net,Natural Occurrence
Queens,SCOTT,334166,4915440,09/04/1964,Golden Shiner,100 ft gill net,Natural Occurrence
Queens,SCOTT,334166,4915440,09/04/1964,Banded Killifish,seine net,Natural Occurrence
Queens,SECOND BEAVER,314479,4897870,07/26/1966,Yellow Perch,unknown,Natural Occurrence
Queens,SECOND BEAVER,314479,4897870,07/26/1966,Banded Killifish,unknown,Natural Occurrence
Queens,SECOND CHRISTOPHER,341496,4909470,07/27/1982,Brook Trout,visual observation,Natural Occurrence
Queens,SECOND CHRISTOPHER,341496,4909470,07/27/1982,White Perch,100 ft gill net,Natural Occurrence
Queens,SECOND CHRISTOPHER,341496,4909470,07/27/1982,Yellow Perch,100 ft gill net,Natural Occurrence
Queens,SECOND CHRISTOPHER,341496,4909470,07/27/1982,Brown Bullhead,100 ft gill net,Natural Occurrence
Queens,SECOND CHRISTOPHER,341496,4909470,07/27/1982,American Eel,unknown,Natural Occurrence
Queens,SECOND CHRISTOPHER,341496,4909470,07/27/1982,White Sucker,100 ft gill net,Natural Occurrence
Queens,SECOND CHRISTOPHER,341496,4909470,07/27/1982,Banded Killifish,seine net,Natural Occurrence
Queens,SECOND CHRISTOPHER,341496,4909470,07/27/1982,Alewife (Gaspereau),seine net,Natural Occurrence
Queens,SECOND RING,332354,4886270,07/29/1964,Brook Trout,unknown,Natural Occurrence
Queens,SECOND RING,332354,4886270,07/29/1964,White Perch,unknown,Natural Occurrence
Queens,SECOND RING,332354,4886270,07/29/1964,Yellow Perch,unknown,Natural Occurrence
Queens,SECOND RING,332354,4886270,07/29/1964,Brown Bullhead,unknown,Natural Occurrence
Queens,SECOND RING,332354,4886270,07/29/1964,White Sucker,unknown,Natural Occurrence
Queens,SECOND RING,332354,4886270,07/29/1964,Golden Shiner,unknown,Natural Occurrence
Queens,SECOND RING,332354,4886270,07/29/1964,Banded Killifish,unknown,Natural Occurrence
Queens,SILVER,322781,4886470,06/18/1984,Brook Trout,100 ft gill net,Natural Occurrence
Queens,SILVER,322781,4886470,06/18/1984,White Perch,100 ft gill net,Natural Occurrence
Queens,SILVER,322781,4886470,06/18/1984,Yellow Perch,100 ft gill net,Natural Occurrence
Queens,SILVER,322781,4886470,06/18/1984,Brown Bullhead,100 ft gill net,Natural Occurrence
Queens,SILVER,322781,4886470,06/18/1984,White Sucker,100 ft gill net,Natural Occurrence
Queens,SILVER,322781,4886470,06/18/1984,Golden Shiner,100 ft gill net,Natural Occurrence
Queens,SILVER,322781,4886470,06/18/1984,Banded Killifish,minnow pail,Natural Occurrence
Queens,SILVER,322781,4886470,08/07/1964,Brook Trout,100 ft gill net,Natural Occurrence
Queens,SILVER,322781,4886470,08/07/1964,White Perch,100 ft gill net,Natural Occurrence
Queens,SILVER,322781,4886470,08/07/1964,Yellow Perch,100 ft gill net,Natural Occurrence
Queens,SILVER,322781,4886470,08/07/1964,Brown Bullhead,100 ft gill net,Natural Occurrence
Queens,SILVER,322781,4886470,08/07/1964,White Sucker,100 ft gill net,Natural Occurrence
Queens,SILVER,322781,4886470,08/07/1964,Golden Shiner,100 ft gill net,Natural Occurrence
Queens,SILVER,322781,4886470,08/07/1964,Banded Killifish,minnow pail,Natural Occurrence
Queens,SISKECH,312523,4903170,06/10/1974,Yellow Perch,100 ft gill net,Natural Occurrence
Queens,SPECTACLE,334366,4920340,08/17/1990,Yellow Perch,minnow pail,Natural Occurrence
Queens,SPECTACLE,334366,4920340,08/17/1990,Golden Shiner,minnow pail,Natural Occurrence
Queens,TELFER,337205,4907040,07/29/1982,White Perch,100 ft gill net,Natural Occurrence
Queens,TELFER,337205,4907040,07/29/1982,Yellow Perch,100 ft gill net,Natural Occurrence
Queens,TELFER,337205,4907040,07/29/1982,Brown Bullhead,100 ft gill net,Natural Occurrence
Queens,TELFER,337205,4907040,07/29/1982,American Eel,unknown,Natural Occurrence
Queens,TELFER,337205,4907040,07/29/1982,White Sucker,100 ft gill net,Natural Occurrence
Queens,TELFER,337205,4907040,07/29/1982,Lake Chub,seine net,Natural Occurrence
Queens,TEN MILE,352481,4892490,01/01/1989,Smallmouth Bass,angling,Illegal Introduction
Queens,TEN MILE,352481,4892490,07/25/1988,Brook Trout,unknown,Natural Occurrence
Queens,TEN MILE,352481,4892490,07/25/1988,Yellow Perch,unknown,Natural Occurrence
Queens,TEN MILE,352481,4892490,07/25/1988,Brown Bullhead,unknown,Natural Occurrence
Queens,TEN MILE,352481,4892490,07/25/1988,White Sucker,unknown,Natural Occurrence
Queens,THIRD CHRISTOPHER,338932,4908530,07/30/1982,White Perch,100 ft gill net,Natural Occurrence
Queens,THIRD CHRISTOPHER,338932,4908530,07/30/1982,Yellow Perch,100 ft gill net,Natural Occurrence
Queens,THIRD CHRISTOPHER,338932,4908530,07/30/1982,Brown Bullhead,100 ft gill net,Natural Occurrence
Queens,THIRD CHRISTOPHER,338932,4908530,07/30/1982,White Sucker,100 ft gill net,Natural Occurrence
Queens,THIRD CHRISTOPHER,338932,4908530,07/30/1982,Golden Shiner,100 ft gill net,Natural Occurrence
Queens,THIRD CHRISTOPHER,338932,4908530,07/30/1982,Banded Killifish,seine net,Natural Occurrence
Queens,TOBEATIC,317695,4896790,08/24/1984,Brook Trout,100 ft gill net,Natural Occurrence
Queens,TOBEATIC,317695,4896790,08/24/1984,Yellow Perch,minnow pail,Natural Occurrence
Queens,TOBEATIC,317695,4896790,08/24/1984,Brown Bullhead,100 ft gill net,Natural Occurrence
Queens,TOBEATIC,317695,4896790,08/24/1984,White Sucker,100 ft gill net,Natural Occurrence
Queens,TOBEATIC,317695,4896790,08/24/1984,Golden Shiner,100 ft gill net,Natural Occurrence
Queens,TOBEATIC,317695,4896790,08/24/1984,Nine Spine Stickleback,minnow pail,Natural Occurrence
Queens,TOBEATIC,317695,4896790,08/24/1984,Banded Killifish,seine net,Natural Occurrence
Queens,TOBEATIC,317695,4896790,08/10/1974,Brook Trout,100 ft gill net,Natural Occurrence
Queens,TOBEATIC,317695,4896790,08/10/1974,Yellow Perch,minnow pail,Natural Occurrence
Queens,TOBEATIC,317695,4896790,08/10/1974,Brown Bullhead,100 ft gill net,Natural Occurrence
Queens,TOBEATIC,317695,4896790,08/10/1974,White Sucker,100 ft gill net,Natural Occurrence
Queens,TOBEATIC,317695,4896790,08/10/1974,Golden Shiner,100 ft gill net,Natural Occurrence
Queens,TOBEATIC,317695,4896790,08/10/1974,Nine Spine Stickleback,minnow pail,Natural Occurrence
Queens,TOBEATIC,317695,4896790,08/10/1974,Banded Killifish,seine net,Natural Occurrence
Queens,TUPPER,341054,4923200,07/15/1982,White Perch,100 ft gill net,Natural Occurrence
Queens,TUPPER,341054,4923200,07/15/1982,Yellow Perch,100 ft gill net,Natural Occurrence
Queens,TUPPER,341054,4923200,07/15/1982,Brown Bullhead,100 ft gill net,Natural Occurrence
Queens,TUPPER,341054,4923200,07/15/1982,White Sucker,100 ft gill net,Natural Occurrence
Queens,TUPPER,341054,4923200,07/15/1982,Banded Killifish,minnow pail,Natural Occurrence
Queens,TUPPER,341054,4923200,08/26/1974,White Perch,100 ft gill net,Natural Occurrence
Queens,TUPPER,341054,4923200,08/26/1974,Yellow Perch,100 ft gill net,Natural Occurrence
Queens,TUPPER,341054,4923200,08/26/1974,Brown Bullhead,100 ft gill net,Natural Occurrence
Queens,TUPPER,341054,4923200,08/26/1974,White Sucker,100 ft gill net,Natural Occurrence
Queens,TUPPER,341054,4923200,08/26/1974,Banded Killifish,minnow pail,Natural Occurrence
Queens,TUPPER,341054,4923200,08/26/1974,Alewife (Gaspereau),unknown,Natural Occurrence
Queens,TURTLE,329853,4914440,08/28/1974,Brook Trout,100 ft gill net,Natural Occurrence
Queens,TURTLE,329853,4914440,08/28/1974,White Perch,100 ft gill net,Natural Occurrence
Queens,TURTLE,329853,4914440,08/28/1974,Yellow Perch,100 ft gill net,Natural Occurrence
Queens,TURTLE,329853,4914440,08/28/1974,Brown Bullhead,100 ft gill net,Natural Occurrence
Queens,TURTLE,329853,4914440,08/28/1974,White Sucker,100 ft gill net,Natural Occurrence
Queens,TURTLE,329853,4914440,08/28/1974,Golden Shiner,seine net,Natural Occurrence
Queens,TURTLE,329853,4914440,08/17/1972,Brook Trout,100 ft gill net,Natural Occurrence
Queens,TURTLE,329853,4914440,08/17/1972,White Perch,100 ft gill net,Natural Occurrence
Queens,TURTLE,329853,4914440,08/17/1972,Yellow Perch,100 ft gill net,Natural Occurrence
Queens,TURTLE,329853,4914440,08/17/1972,Brown Bullhead,100 ft gill net,Natural Occurrence
Queens,TURTLE,329853,4914440,08/17/1972,White Sucker,100 ft gill net,Natural Occurrence
Queens,TURTLE,329853,4914440,08/17/1972,Golden Shiner,seine net,Natural Occurrence
Queens,UNNAMED,363024,4904780,07/14/1989,White Perch,300 ft gill net,Natural Occurrence
Queens,UNNAMED,363024,4904780,07/14/1989,White Sucker,100 ft gill net,Natural Occurrence
Queens,VICTORIA,364893,4873010,06/22/1972,Brown Trout,100 ft gill net,Legal Introduction
Queens,VICTORIA,364893,4873010,06/22/1972,Brook Trout,100 ft gill net,Natural Occurrence
Queens,WAGNERS,373046,4882380,07/24/1972,Brook Trout,visual observation,Natural Occurrence
Queens,WAGNERS,373046,4882380,07/24/1972,White Sucker,trap net,Natural Occurrence
Richmond,BARREN HILL,687659,5064050,08/15/1974,Brook Trout,unknown,Natural Occurrence
Richmond,BENJAMINS,685588,5067790,07/10/1984,Brook Trout,100 ft gill net,Natural Occurrence
Richmond,BENJAMINS,685588,5067790,07/10/1984,American Eel,minnow pail,Natural Occurrence
Richmond,BENJAMINS,685588,5067790,07/10/1984,Creek Chub,minnow pail,Natural Occurrence
Richmond,BENJAMINS,685588,5067790,07/10/1984,Banded Killifish,minnow pail,Natural Occurrence
Richmond,BUCHANAN,647844,5056570,07/23/1984,Brook Trout,100 ft gill net,Natural Occurrence
Richmond,BUCHANAN,647844,5056570,07/23/1984,White Perch,100 ft gill net,Natural Occurrence
Richmond,BUCHANAN,647844,5056570,07/23/1984,White Sucker,100 ft gill net,Natural Occurrence
Richmond,BUCHANAN,647844,5056570,07/23/1984,Golden Shiner,100 ft gill net,Natural Occurrence
Richmond,BUCHANAN,647844,5056570,07/23/1984,Banded Killifish,100 ft gill net,Natural Occurrence
Richmond,CHURCH,703244,5065290,08/12/1974,Golden Shiner,seine net,Natural Occurrence
Richmond,CHURCH,703244,5065290,08/12/1974,Banded Killifish,seine net,Natural Occurrence
Richmond,CONDON,672248,5056790,08/05/1977,White Perch,100 ft gill net,Natural Occurrence
Richmond,CONDON,672248,5056790,08/05/1977,White Sucker,unknown,Natural Occurrence
Richmond,CONDON,672248,5056790,08/05/1977,Golden Shiner,100 ft gill net,Natural Occurrence
Richmond,CONDON,672248,5056790,08/05/1977,Banded Killifish,seine net,Natural Occurrence
Richmond,COOK,664018,5062340,07/30/1974,Brown Trout,100 ft gill net,Legal Introduction
Richmond,COOK,664018,5062340,07/30/1974,White Sucker,100 ft gill net,Natural Occurrence
Richmond,COOK,664018,5062340,07/30/1974,Golden Shiner,seine net,Natural Occurrence
Richmond,COOK,664018,5062340,07/30/1974,Three Spine Stickleback,seine net,Natural Occurrence
Richmond,COOK,664018,5062340,07/30/1974,Banded Killifish,seine net,Natural Occurrence
Richmond,CRANBERRY,664556,5061240,07/31/1974,Brook Trout,100 ft gill net,Natural Occurrence
Richmond,CRANBERRY,664556,5061240,07/31/1974,White Perch,100 ft gill net,Natural Occurrence
Richmond,CRANBERRY,664556,5061240,07/31/1974,White Sucker,100 ft gill net,Natural Occurrence
Richmond,DUNCANS,677352,5052660,08/01/1984,White Perch,100 ft gill net,Natural Occurrence
Richmond,DUNCANS,677352,5052660,08/01/1984,White Sucker,unknown,Natural Occurrence
Richmond,DUNCANS,677352,5052660,08/01/1984,Banded Killifish,minnow pail,Natural Occurrence
Richmond,FERGUSON,686509,5057890,07/25/1974,White Perch,unknown,Natural Occurrence
Richmond,FERGUSON,686509,5057890,07/25/1974,Banded Killifish,unknown,Natural Occurrence
Richmond,GARRETS,673383,5057060,06/24/1984,Brook Trout,100 ft gill net,Natural Occurrence
Richmond,GARRETS,673383,5057060,06/24/1984,White Perch,100 ft gill net,Natural Occurrence
Richmond,GARRETS,673383,5057060,06/24/1984,White Sucker,100 ft gill net,Natural Occurrence
Richmond,GARRETS,673383,5057060,06/24/1984,Banded Killifish,minnow pail,Natural Occurrence
Richmond,GARRETS,673383,5057060,06/24/1984,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Richmond,GRAND,652512,5045870,08/16/1984,Brook Trout,unknown,Natural Occurrence
Richmond,GRAND,652512,5045870,08/16/1984,White Perch,unknown,Natural Occurrence
Richmond,GRAND,652512,5045870,08/16/1984,American Eel,unknown,Natural Occurrence
Richmond,GRAND,652512,5045870,08/16/1984,Alewife (Gaspereau),unknown,Natural Occurrence
Richmond,L'ARDOISE LONG,677191,5055520,08/08/1984,Brook Trout,100 ft gill net,Natural Occurrence
Richmond,L'ARDOISE LONG,677191,5055520,08/08/1984,White Perch,100 ft gill net,Natural Occurrence
Richmond,L'ARDOISE LONG,677191,5055520,08/08/1984,American Eel,minnow pail,Natural Occurrence
Richmond,L'ARDOISE LONG,677191,5055520,08/08/1984,White Sucker,100 ft gill net,Natural Occurrence
Richmond,L'ARDOISE LONG,677191,5055520,08/08/1984,Golden Shiner,100 ft gill net,Natural Occurrence
Richmond,L'ARDOISE LONG,677191,5055520,08/08/1984,Banded Killifish,minnow pail,Natural Occurrence
Richmond,LAUCHLIN,645876,5057060,08/20/1984,White Perch,100 ft gill net,Natural Occurrence
Richmond,LAUCHLIN,645876,5057060,08/20/1984,White Sucker,100 ft gill net,Natural Occurrence
Richmond,LAUCHLIN,645876,5057060,08/20/1984,Golden Shiner,100 ft gill net,Natural Occurrence
Richmond,LAUCHLIN,645876,5057060,08/20/1984,Banded Killifish,100 ft gill net,Natural Occurrence
Richmond,LONG,677822,5059280,07/18/1984,Brook Trout,100 ft gill net,Natural Occurrence
Richmond,LONG,677822,5059280,07/18/1984,White Perch,100 ft gill net,Natural Occurrence
Richmond,LONG,677822,5059280,07/18/1984,Creek Chub,100 ft gill net,Natural Occurrence
Richmond,LONG,677822,5059280,07/18/1984,Golden Shiner,100 ft gill net,Natural Occurrence
Richmond,LONG,677822,5059280,07/18/1984,Three Spine Stickleback,minnow pail,Natural Occurrence
Richmond,LONG,663021,5060110,08/05/1974,Brook Trout,100 ft gill net,Natural Occurrence
Richmond,LONG,663021,5060110,08/05/1974,White Perch,100 ft gill net,Natural Occurrence
Richmond,LONG,663021,5060110,08/05/1974,Golden Shiner,100 ft gill net,Natural Occurrence
Richmond,LONG,663021,5060110,08/05/1974,Banded Killifish,seine net,Natural Occurrence
Richmond,LONG,663021,5060110,08/05/1974,Tiger Trout,100 ft gill net,Legal Introduction
Richmond,MACKENZIES,668725,5064690,08/19/1980,Brook Trout,100 ft gill net,Natural Occurrence
Richmond,MACKENZIES,668725,5064690,08/19/1980,White Perch,100 ft gill net,Natural Occurrence
Richmond,MACKENZIES,668725,5064690,08/19/1980,White Sucker,100 ft gill net,Natural Occurrence
Richmond,MACKENZIES,668725,5064690,08/19/1980,Banded Killifish,seine net,Natural Occurrence
Richmond,MACKENZIES,668725,5064690,08/19/1980,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Richmond,MACKENZIES,668725,5064690,07/27/1974,Brook Trout,100 ft gill net,Natural Occurrence
Richmond,MACKENZIES,668725,5064690,07/27/1974,White Perch,100 ft gill net,Natural Occurrence
Richmond,MACKENZIES,668725,5064690,07/27/1974,White Sucker,100 ft gill net,Natural Occurrence
Richmond,MACKENZIES,668725,5064690,07/27/1974,Banded Killifish,seine net,Natural Occurrence
Richmond,MACKENZIES,668725,5064690,07/27/1974,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Richmond,MACKINNONS,705407,5065570,08/12/1974,Brook Trout,100 ft gill net,Natural Occurrence
Richmond,MACKINNONS,705407,5065570,08/12/1974,White Perch,100 ft gill net,Natural Occurrence
Richmond,MACKINNONS,705407,5065570,08/12/1974,Creek Chub,seine net,Natural Occurrence
Richmond,MACKINNONS,705407,5065570,08/12/1974,Banded Killifish,seine net,Natural Occurrence
Richmond,MACKINNONS,705407,5065570,08/12/1974,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Richmond,MACLEODS,678300,5061880,07/16/1984,Rainbow Trout,unknown,Legal Introduction
Richmond,MACLEODS,678300,5061880,07/16/1984,Brook Trout,100 ft gill net,Natural Occurrence
Richmond,MACLEODS,678300,5061880,07/16/1984,Four Spine Stickleback,minnow pail,Natural Occurrence
Richmond,MACLEODS,678300,5061880,07/16/1984,Banded Killifish,visual observation,Natural Occurrence
Richmond,MORRISON,686812,5073710,07/10/1984,Brown Trout,100 ft gill net,Legal Introduction
Richmond,MORRISON,686812,5073710,07/10/1984,Brook Trout,100 ft gill net,Natural Occurrence
Richmond,MORRISON,686812,5073710,07/10/1984,White Sucker,100 ft gill net,Natural Occurrence
Richmond,MORRISON,686812,5073710,07/10/1984,Three Spine Stickleback,minnow pail,Natural Occurrence
Richmond,MORRISON,686812,5073710,07/10/1984,Nine Spine Stickleback,minnow pail,Natural Occurrence
Richmond,MORRISON,686812,5073710,07/10/1984,Banded Killifish,minnow pail,Natural Occurrence
Richmond,MORRISON,686812,5073710,07/10/1984,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Richmond,NARROW,684579,5067090,07/17/1984,American Eel,minnow pail,Natural Occurrence
Richmond,NARROW,684579,5067090,07/17/1984,Creek Chub,minnow pail,Natural Occurrence
Richmond,POTTIE,655408,5043270,07/25/1984,White Perch,unknown,Natural Occurrence
Richmond,POTTIE,655408,5043270,07/25/1984,American Eel,unknown,Natural Occurrence
Richmond,POTTIE,655408,5043270,07/25/1984,White Sucker,unknown,Natural Occurrence
Richmond,POTTIE,655408,5043270,07/25/1984,Banded Killifish,unknown,Natural Occurrence
Richmond,SAMPSON,652456,5052160,07/24/1984,Brook Trout,100 ft gill net,Natural Occurrence
Richmond,SAMPSON,652456,5052160,07/24/1984,White Sucker,100 ft gill net,Natural Occurrence
Richmond,SAMPSON,652456,5052160,07/24/1984,Golden Shiner,100 ft gill net,Natural Occurrence
Richmond,SAMPSON,652456,5052160,07/24/1984,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Richmond,SEC,655651,5047270,08/29/1984,White Perch,100 ft gill net,Natural Occurrence
Richmond,SEC,655651,5047270,08/29/1984,American Eel,minnow pail,Natural Occurrence
Richmond,SEC,655651,5047270,08/29/1984,White Sucker,100 ft gill net,Natural Occurrence
Richmond,SEC,655651,5047270,08/29/1984,Banded Killifish,minnow pail,Natural Occurrence
Richmond,SHAW,655438,5045220,08/30/1984,Brook Trout,visual observation,Natural Occurrence
Richmond,SHAW,655438,5045220,08/30/1984,White Perch,100 ft gill net,Natural Occurrence
Richmond,SHAW,655438,5045220,08/30/1984,Banded Killifish,visual observation,Natural Occurrence
Richmond,UIST,689002,5074350,08/25/1980,Atlantic Salmon,unknown,Natural Occurrence
Richmond,UIST,689002,5074350,08/25/1980,Brook Trout,unknown,Natural Occurrence
Richmond,UIST,689002,5074350,08/25/1980,American Eel,unknown,Natural Occurrence
Richmond,UIST,689002,5074350,08/25/1980,Banded Killifish,unknown,Natural Occurrence
Richmond,UPPER MARIE JOSEPH,701267,5062760,08/02/1977,Brook Trout,100 ft gill net,Natural Occurrence
Richmond,VICTORIA,679942,5059470,08/21/1990,White Perch,100 ft gill net,Natural Occurrence
Richmond,VICTORIA,679942,5059470,08/21/1990,Nine Spine Stickleback,100 ft gill net,Natural Occurrence
