,river,g,mean_priority,metric,value,norm,score,goal
948,NEW_HBR.SALMON,44,0.461859637,detections,3,25,25,detections
949,NEW_HBR.SALMON,44,0.461859637,BoatLaunch,0,0,0,BoatLaunch
950,NEW_HBR.SALMON,44,0.461859637,EBSAproportion,3,60,60,EBSAproportion
951,NEW_HBR.SALMON,44,0.461859637,NSResproportion,0,0,0,NSResproportion
952,NEW_HBR.SALMON,44,0.461859637,nativeFish,13,61.9047619,61.9047619,nativeFish
953,NEW_HBR.SALMON,44,0.461859637,RecFishproportion,2,25,25,RecFishproportion
954,NEW_HBR.SALMON,44,0.461859637,NSParksproportion,5,17.24137931,17.24137931,NSParksproportion
955,NEW_HBR.SALMON,44,0.461859637,salmon_stat_avg,0.211180124,26.39751553,26.39751553,salmon_stat_avg
956,NEW_HBR.SALMON,44,0.461859637,habitat_suitability_avg,0.46718845,46.31598003,46.31598003,habitat_suitability_avg
957,NEW_HBR.SALMON,44,0.461859637,road_desnity_avg,1.131052877,14.58701356,14.58701356,road_desnity_avg
958,NEW_HBR.SALMON,44,0.461859637,Temp_Vel_avg,5.065140863,11.15429875,11.15429875,Temp_Vel_avg
959,NEW_HBR.SALMON,44,0.461859637,X_stream_avg,0.265490064,14.67897035,14.67897035,X_stream_avg
960,NEW_HBR.SALMON,44,0.461859637,AqBarrier_avg,0.013726565,2.545428082,2.545428082,AqBarrier_avg
961,NEW_HBR.SALMON,44,0.461859637,urban_land_avg,3.757266898,9.51421645,9.51421645,urban_land_avg
962,NEW_HBR.SALMON,44,0.461859637,clear_cut_avg,3.753864814,23.72845066,23.72845066,clear_cut_avg
963,NEW_HBR.SALMON,44,0.461859637,agri_avg,0.595382925,1.66492171,1.66492171,agri_avg
964,NEW_HBR.SALMON,44,0.461859637,Impv_avg,0.03715645,0.124822391,0.124822391,Impv_avg
965,NEW_HBR.SALMON,44,0.461859637,N_Leach_avg,0,0,0,N_Leach_avg
966,NEW_HBR.SALMON,44,0.461859637,P_Leach_avg,0,0,0,P_Leach_avg
967,NEW_HBR.SALMON,44,0.461859637,pesticide_avg,0,0,0,pesticide_avg
968,NEW_HBR.SALMON,44,0.461859637,pollution_avg,0,0,0,pollution_avg
859,TUSKET_RIVER,40,0.464735878,SARproportion,0,0,0,SARproportion
860,TUSKET_RIVER,40,0.464735878,detections,3,25,25,detections
861,TUSKET_RIVER,40,0.464735878,BoatLaunch,1,50,50,BoatLaunch
862,TUSKET_RIVER,40,0.464735878,EBSAproportion,2,40,40,EBSAproportion
863,TUSKET_RIVER,40,0.464735878,NSResproportion,1,20,20,NSResproportion
864,TUSKET_RIVER,40,0.464735878,nativeFish,19,90.47619048,90.47619048,nativeFish
865,TUSKET_RIVER,40,0.464735878,RecFishproportion,2,25,25,RecFishproportion
866,TUSKET_RIVER,40,0.464735878,NSParksproportion,23,79.31034483,79.31034483,NSParksproportion
867,TUSKET_RIVER,40,0.464735878,salmon_stat_avg,0,0,0,salmon_stat_avg
868,TUSKET_RIVER,40,0.464735878,habitat_suitability_avg,0.355893151,34.9493426,34.9493426,habitat_suitability_avg
869,TUSKET_RIVER,40,0.464735878,road_desnity_avg,1.603565217,32.67418966,32.67418966,road_desnity_avg
870,TUSKET_RIVER,40,0.464735878,Temp_Vel_avg,5.172929483,11.39166756,11.39166756,Temp_Vel_avg
871,TUSKET_RIVER,40,0.464735878,X_stream_avg,0.28747296,16.91270603,16.91270603,X_stream_avg
872,TUSKET_RIVER,40,0.464735878,AqBarrier_avg,0.025812193,4.786563985,4.786563985,AqBarrier_avg
873,TUSKET_RIVER,40,0.464735878,urban_land_avg,6.601812504,24.01881118,24.01881118,urban_land_avg
874,TUSKET_RIVER,40,0.464735878,clear_cut_avg,2.204259361,12.86442162,12.86442162,clear_cut_avg
875,TUSKET_RIVER,40,0.464735878,agri_avg,5.62359938,16.67692988,16.67692988,agri_avg
876,TUSKET_RIVER,40,0.464735878,Impv_avg,0.209850353,4.675234516,4.675234516,Impv_avg
877,TUSKET_RIVER,40,0.464735878,N_Leach_avg,2.365843841,7.05685059,7.05685059,N_Leach_avg
878,TUSKET_RIVER,40,0.464735878,P_Leach_avg,6.60E-05,0.01272532,0.01272532,P_Leach_avg
879,TUSKET_RIVER,40,0.464735878,pesticide_avg,0,0,0,pesticide_avg
880,TUSKET_RIVER,40,0.464735878,pollution_avg,0,0,0,pollution_avg
639,SACKVILLE,30,0.466525973,SARproportion,0,0,0,SARproportion
640,SACKVILLE,30,0.466525973,detections,12,100,100,detections
641,SACKVILLE,30,0.466525973,BoatLaunch,0,0,0,BoatLaunch
642,SACKVILLE,30,0.466525973,EBSAproportion,2,40,40,EBSAproportion
643,SACKVILLE,30,0.466525973,NSResproportion,3,60,60,NSResproportion
644,SACKVILLE,30,0.466525973,nativeFish,19,90.47619048,90.47619048,nativeFish
645,SACKVILLE,30,0.466525973,RecFishproportion,2,25,25,RecFishproportion
646,SACKVILLE,30,0.466525973,NSParksproportion,15,51.72413793,51.72413793,NSParksproportion
647,SACKVILLE,30,0.466525973,salmon_stat_avg,0.13877551,17.34693878,17.34693878,salmon_stat_avg
648,SACKVILLE,30,0.466525973,habitat_suitability_avg,0.326806452,31.97870534,31.97870534,habitat_suitability_avg
649,SACKVILLE,30,0.466525973,road_desnity_avg,3.362395675,100,100,road_desnity_avg
650,SACKVILLE,30,0.466525973,Temp_Vel_avg,21.47482248,47.29119919,47.29119919,Temp_Vel_avg
651,SACKVILLE,30,0.466525973,X_stream_avg,0.628578109,51.57323146,51.57323146,X_stream_avg
652,SACKVILLE,30,0.466525973,AqBarrier_avg,0.056939539,10.55876006,10.55876006,AqBarrier_avg
653,SACKVILLE,30,0.466525973,urban_land_avg,21.50274291,100,100,urban_land_avg
654,SACKVILLE,30,0.466525973,clear_cut_avg,1.544155313,8.236540681,8.236540681,clear_cut_avg
655,SACKVILLE,30,0.466525973,agri_avg,0.134522858,0.288999423,0.288999423,agri_avg
656,SACKVILLE,30,0.466525973,Impv_avg,3.827545922,100,100,Impv_avg
657,SACKVILLE,30,0.466525973,N_Leach_avg,2.487315853,7.419177902,7.419177902,N_Leach_avg
658,SACKVILLE,30,0.466525973,P_Leach_avg,0.001985558,0.382624028,0.382624028,P_Leach_avg
659,SACKVILLE,30,0.466525973,pesticide_avg,1.02E-05,0.000795895,0.000795895,pesticide_avg
660,SACKVILLE,30,0.466525973,pollution_avg,0.004296521,6.485414551,6.485414551,pollution_avg
331,GRAND_1,16,0.46868414,SARproportion,0,0,0,SARproportion
332,GRAND_1,16,0.46868414,detections,1,8.333333333,8.333333333,detections
333,GRAND_1,16,0.46868414,BoatLaunch,0,0,0,BoatLaunch
334,GRAND_1,16,0.46868414,EBSAproportion,1,20,20,EBSAproportion
335,GRAND_1,16,0.46868414,NSResproportion,0,0,0,NSResproportion
336,GRAND_1,16,0.46868414,nativeFish,9,42.85714286,42.85714286,nativeFish
337,GRAND_1,16,0.46868414,RecFishproportion,2,25,25,RecFishproportion
338,GRAND_1,16,0.46868414,NSParksproportion,2,6.896551724,6.896551724,NSParksproportion
339,GRAND_1,16,0.46868414,salmon_stat_avg,0.4,50,50,salmon_stat_avg
340,GRAND_1,16,0.46868414,habitat_suitability_avg,0.819167742,82.2637786,82.2637786,habitat_suitability_avg
341,GRAND_1,16,0.46868414,road_desnity_avg,2.132124645,52.9067775,52.9067775,road_desnity_avg
342,GRAND_1,16,0.46868414,Temp_Vel_avg,30.2169143,66.54276722,66.54276722,Temp_Vel_avg
343,GRAND_1,16,0.46868414,X_stream_avg,0.795560437,68.54071273,68.54071273,X_stream_avg
344,GRAND_1,16,0.46868414,AqBarrier_avg,0.013993626,2.59495139,2.59495139,AqBarrier_avg
345,GRAND_1,16,0.46868414,urban_land_avg,9.622725864,39.42272101,39.42272101,urban_land_avg
346,GRAND_1,16,0.46868414,clear_cut_avg,5.809435744,38.13972046,38.13972046,clear_cut_avg
347,GRAND_1,16,0.46868414,agri_avg,2.010841893,5.890849886,5.890849886,agri_avg
348,GRAND_1,16,0.46868414,Impv_avg,0.158449792,3.320851231,3.320851231,Impv_avg
349,GRAND_1,16,0.46868414,N_Leach_avg,0.218722093,0.65240533,0.65240533,N_Leach_avg
350,GRAND_1,16,0.46868414,P_Leach_avg,0,0,0,P_Leach_avg
351,GRAND_1,16,0.46868414,pesticide_avg,0,0,0,pesticide_avg
352,GRAND_1,16,0.46868414,pollution_avg,0,0,0,pollution_avg
23,WRECK_COVE,2,0.475349277,SARproportion,0,0,0,SARproportion
24,WRECK_COVE,2,0.475349277,detections,3,25,25,detections
25,WRECK_COVE,2,0.475349277,BoatLaunch,0,0,0,BoatLaunch
26,WRECK_COVE,2,0.475349277,EBSAproportion,2,40,40,EBSAproportion
27,WRECK_COVE,2,0.475349277,NSResproportion,0,0,0,NSResproportion
28,WRECK_COVE,2,0.475349277,nativeFish,6,28.57142857,28.57142857,nativeFish
29,WRECK_COVE,2,0.475349277,RecFishproportion,2,25,25,RecFishproportion
30,WRECK_COVE,2,0.475349277,NSParksproportion,8,27.5862069,27.5862069,NSParksproportion
31,WRECK_COVE,2,0.475349277,salmon_stat_avg,0.4,50,50,salmon_stat_avg
32,WRECK_COVE,2,0.475349277,habitat_suitability_avg,0.789087214,79.19164119,79.19164119,habitat_suitability_avg
33,WRECK_COVE,2,0.475349277,road_desnity_avg,0.749979354,0,0,road_desnity_avg
34,WRECK_COVE,2,0.475349277,Temp_Vel_avg,0.419591008,0.924010522,0.924010522,Temp_Vel_avg
35,WRECK_COVE,2,0.475349277,X_stream_avg,0.221464245,10.20539965,10.20539965,X_stream_avg
36,WRECK_COVE,2,0.475349277,AqBarrier_avg,0.021606589,4.006684926,4.006684926,AqBarrier_avg
37,WRECK_COVE,2,0.475349277,urban_land_avg,2.758321439,4.420503411,4.420503411,urban_land_avg
38,WRECK_COVE,2,0.475349277,clear_cut_avg,0.471698067,0.717719273,0.717719273,clear_cut_avg
39,WRECK_COVE,2,0.475349277,agri_avg,0.625067705,1.753547202,1.753547202,agri_avg
40,WRECK_COVE,2,0.475349277,Impv_avg,0.05145873,0.501681492,0.501681492,Impv_avg
41,WRECK_COVE,2,0.475349277,N_Leach_avg,0,0,0,N_Leach_avg
42,WRECK_COVE,2,0.475349277,P_Leach_avg,0,0,0,P_Leach_avg
43,WRECK_COVE,2,0.475349277,pesticide_avg,0,0,0,pesticide_avg
44,WRECK_COVE,2,0.475349277,pollution_avg,0,0,0,pollution_avg
1,CHETICAMP_RIVER,1,0.478820398,SARproportion,0,0,0,SARproportion
2,CHETICAMP_RIVER,1,0.478820398,detections,0,0,0,detections
3,CHETICAMP_RIVER,1,0.478820398,BoatLaunch,0,0,0,BoatLaunch
4,CHETICAMP_RIVER,1,0.478820398,EBSAproportion,0,0,0,EBSAproportion
5,CHETICAMP_RIVER,1,0.478820398,NSResproportion,0,0,0,NSResproportion
6,CHETICAMP_RIVER,1,0.478820398,nativeFish,7,33.33333333,33.33333333,nativeFish
7,CHETICAMP_RIVER,1,0.478820398,RecFishproportion,2,25,25,RecFishproportion
8,CHETICAMP_RIVER,1,0.478820398,NSParksproportion,4,13.79310345,13.79310345,NSParksproportion
9,CHETICAMP_RIVER,1,0.478820398,salmon_stat_avg,0.6,75,75,salmon_stat_avg
10,CHETICAMP_RIVER,1,0.478820398,habitat_suitability_avg,0.813588432,81.6939612,81.6939612,habitat_suitability_avg
11,CHETICAMP_RIVER,1,0.478820398,road_desnity_avg,0.768864247,0.722889888,0.722889888,road_desnity_avg
12,CHETICAMP_RIVER,1,0.478820398,Temp_Vel_avg,0.653537584,1.439200539,1.439200539,Temp_Vel_avg
13,CHETICAMP_RIVER,1,0.478820398,X_stream_avg,0.253499808,13.46061131,13.46061131,X_stream_avg
14,CHETICAMP_RIVER,1,0.478820398,AqBarrier_avg,0.005736542,1.063773375,1.063773375,AqBarrier_avg
15,CHETICAMP_RIVER,1,0.478820398,urban_land_avg,1.89140142,0,0,urban_land_avg
16,CHETICAMP_RIVER,1,0.478820398,clear_cut_avg,0.369325209,0,0,clear_cut_avg
17,CHETICAMP_RIVER,1,0.478820398,agri_avg,0.783043536,2.225192465,2.225192465,agri_avg
18,CHETICAMP_RIVER,1,0.478820398,Impv_avg,0.037672695,0.138425244,0.138425244,Impv_avg
19,CHETICAMP_RIVER,1,0.478820398,N_Leach_avg,0,0,0,N_Leach_avg
20,CHETICAMP_RIVER,1,0.478820398,P_Leach_avg,0,0,0,P_Leach_avg
21,CHETICAMP_RIVER,1,0.478820398,pesticide_avg,0,0,0,pesticide_avg
22,CHETICAMP_RIVER,1,0.478820398,pollution_avg,0,0,0,pollution_avg
595,TANGIER,28,0.47883205,SARproportion,0,0,0,SARproportion
596,TANGIER,28,0.47883205,detections,4,33.33333333,33.33333333,detections
597,TANGIER,28,0.47883205,BoatLaunch,0,0,0,BoatLaunch
598,TANGIER,28,0.47883205,EBSAproportion,2,40,40,EBSAproportion
599,TANGIER,28,0.47883205,NSResproportion,0,0,0,NSResproportion
600,TANGIER,28,0.47883205,nativeFish,16,76.19047619,76.19047619,nativeFish
601,TANGIER,28,0.47883205,RecFishproportion,1,0,0,RecFishproportion
602,TANGIER,28,0.47883205,NSParksproportion,17,58.62068966,58.62068966,NSParksproportion
603,TANGIER,28,0.47883205,salmon_stat_avg,0.028193833,3.524229075,3.524229075,salmon_stat_avg
604,TANGIER,28,0.47883205,habitat_suitability_avg,0.344933108,33.82998871,33.82998871,habitat_suitability_avg
605,TANGIER,28,0.47883205,road_desnity_avg,1.260091098,19.5264338,19.5264338,road_desnity_avg
606,TANGIER,28,0.47883205,Temp_Vel_avg,1.594876095,3.512187501,3.512187501,Temp_Vel_avg
607,TANGIER,28,0.47883205,X_stream_avg,0.303863464,18.57818512,18.57818512,X_stream_avg
608,TANGIER,28,0.47883205,AqBarrier_avg,0.008170729,1.515164495,1.515164495,AqBarrier_avg
609,TANGIER,28,0.47883205,urban_land_avg,4.230932358,11.92947937,11.92947937,urban_land_avg
610,TANGIER,28,0.47883205,clear_cut_avg,5.533373281,36.20429193,36.20429193,clear_cut_avg
611,TANGIER,28,0.47883205,agri_avg,0.180014789,0.424818004,0.424818004,agri_avg
612,TANGIER,28,0.47883205,Impv_avg,0.033840972,0.037460941,0.037460941,Impv_avg
613,TANGIER,28,0.47883205,N_Leach_avg,0.256676792,0.76561679,0.76561679,N_Leach_avg
614,TANGIER,28,0.47883205,P_Leach_avg,0,0,0,P_Leach_avg
615,TANGIER,28,0.47883205,pesticide_avg,0.001104239,0.08635408,0.08635408,pesticide_avg
616,TANGIER,28,0.47883205,pollution_avg,0,0,0,pollution_avg
1013,CLAM_HRB.ST..FRANCIS,47,0.478902465,SARproportion,0,0,0,SARproportion
1014,CLAM_HRB.ST..FRANCIS,47,0.478902465,detections,0,0,0,detections
1015,CLAM_HRB.ST..FRANCIS,47,0.478902465,BoatLaunch,0,0,0,BoatLaunch
1016,CLAM_HRB.ST..FRANCIS,47,0.478902465,EBSAproportion,0,0,0,EBSAproportion
1017,CLAM_HRB.ST..FRANCIS,47,0.478902465,NSResproportion,0,0,0,NSResproportion
1018,CLAM_HRB.ST..FRANCIS,47,0.478902465,nativeFish,12,57.14285714,57.14285714,nativeFish
1019,CLAM_HRB.ST..FRANCIS,47,0.478902465,RecFishproportion,2,25,25,RecFishproportion
1020,CLAM_HRB.ST..FRANCIS,47,0.478902465,NSParksproportion,3,10.34482759,10.34482759,NSParksproportion
1021,CLAM_HRB.ST..FRANCIS,47,0.478902465,salmon_stat_avg,0.4,50,50,salmon_stat_avg
1022,CLAM_HRB.ST..FRANCIS,47,0.478902465,habitat_suitability_avg,0.859811861,86.41478019,86.41478019,habitat_suitability_avg
1023,CLAM_HRB.ST..FRANCIS,47,0.478902465,road_desnity_avg,2.073987595,50.6813646,50.6813646,road_desnity_avg
1024,CLAM_HRB.ST..FRANCIS,47,0.478902465,Temp_Vel_avg,7.644974213,16.83552908,16.83552908,Temp_Vel_avg
1025,CLAM_HRB.ST..FRANCIS,47,0.478902465,X_stream_avg,0.607256167,49.40665697,49.40665697,X_stream_avg
1026,CLAM_HRB.ST..FRANCIS,47,0.478902465,AqBarrier_avg,0.025262845,4.684694077,4.684694077,AqBarrier_avg
1027,CLAM_HRB.ST..FRANCIS,47,0.478902465,urban_land_avg,6.24891317,22.21934564,22.21934564,urban_land_avg
1028,CLAM_HRB.ST..FRANCIS,47,0.478902465,clear_cut_avg,8.677643426,58.24825292,58.24825292,clear_cut_avg
1029,CLAM_HRB.ST..FRANCIS,47,0.478902465,agri_avg,2.599884489,7.649467946,7.649467946,agri_avg
1030,CLAM_HRB.ST..FRANCIS,47,0.478902465,Impv_avg,0.134311047,2.684805389,2.684805389,Impv_avg
1031,CLAM_HRB.ST..FRANCIS,47,0.478902465,N_Leach_avg,1.710849964,5.103131649,5.103131649,N_Leach_avg
1032,CLAM_HRB.ST..FRANCIS,47,0.478902465,P_Leach_avg,0,0,0,P_Leach_avg
1033,CLAM_HRB.ST..FRANCIS,47,0.478902465,pesticide_avg,2.87E-05,0.002244533,0.002244533,pesticide_avg
1034,CLAM_HRB.ST..FRANCIS,47,0.478902465,pollution_avg,0,0,0,pollution_avg
155,RIVER_INHABITANTS,8,0.489801734,SARproportion,0,0,0,SARproportion
156,RIVER_INHABITANTS,8,0.489801734,detections,2,16.66666667,16.66666667,detections
157,RIVER_INHABITANTS,8,0.489801734,BoatLaunch,0,0,0,BoatLaunch
158,RIVER_INHABITANTS,8,0.489801734,EBSAproportion,0,0,0,EBSAproportion
159,RIVER_INHABITANTS,8,0.489801734,NSResproportion,0,0,0,NSResproportion
160,RIVER_INHABITANTS,8,0.489801734,nativeFish,10,47.61904762,47.61904762,nativeFish
161,RIVER_INHABITANTS,8,0.489801734,RecFishproportion,2,25,25,RecFishproportion
162,RIVER_INHABITANTS,8,0.489801734,NSParksproportion,10,34.48275862,34.48275862,NSParksproportion
163,RIVER_INHABITANTS,8,0.489801734,salmon_stat_avg,0.52173913,65.2173913,65.2173913,salmon_stat_avg
164,RIVER_INHABITANTS,8,0.489801734,habitat_suitability_avg,0.837628692,84.14920347,84.14920347,habitat_suitability_avg
165,RIVER_INHABITANTS,8,0.489801734,road_desnity_avg,2.018635938,48.56257305,48.56257305,road_desnity_avg
166,RIVER_INHABITANTS,8,0.489801734,Temp_Vel_avg,17.75316646,39.09548181,39.09548181,Temp_Vel_avg
167,RIVER_INHABITANTS,8,0.489801734,X_stream_avg,0.829690384,72.00873975,72.00873975,X_stream_avg
168,RIVER_INHABITANTS,8,0.489801734,AqBarrier_avg,0.013184717,2.44494897,2.44494897,AqBarrier_avg
169,RIVER_INHABITANTS,8,0.489801734,urban_land_avg,7.791097995,30.08308522,30.08308522,urban_land_avg
170,RIVER_INHABITANTS,8,0.489801734,clear_cut_avg,2.84628525,17.36555957,17.36555957,clear_cut_avg
171,RIVER_INHABITANTS,8,0.489801734,agri_avg,6.773801309,20.11091903,20.11091903,agri_avg
172,RIVER_INHABITANTS,8,0.489801734,Impv_avg,0.177324574,3.818193863,3.818193863,Impv_avg
173,RIVER_INHABITANTS,8,0.489801734,N_Leach_avg,6.692289555,19.96179405,19.96179405,N_Leach_avg
174,RIVER_INHABITANTS,8,0.489801734,P_Leach_avg,0,0,0,P_Leach_avg
175,RIVER_INHABITANTS,8,0.489801734,pesticide_avg,0.001163186,0.090963889,0.090963889,pesticide_avg
176,RIVER_INHABITANTS,8,0.489801734,pollution_avg,0.005181858,7.82179132,7.82179132,pollution_avg
1035,SOUTH_WEST,48,0.490040793,SARproportion,0,0,0,SARproportion
1036,SOUTH_WEST,48,0.490040793,detections,2,16.66666667,16.66666667,detections
1037,SOUTH_WEST,48,0.490040793,BoatLaunch,0,0,0,BoatLaunch
1038,SOUTH_WEST,48,0.490040793,EBSAproportion,1,20,20,EBSAproportion
1039,SOUTH_WEST,48,0.490040793,NSResproportion,0,0,0,NSResproportion
1040,SOUTH_WEST,48,0.490040793,nativeFish,13,61.9047619,61.9047619,nativeFish
1041,SOUTH_WEST,48,0.490040793,RecFishproportion,3,50,50,RecFishproportion
1042,SOUTH_WEST,48,0.490040793,NSParksproportion,6,20.68965517,20.68965517,NSParksproportion
1043,SOUTH_WEST,48,0.490040793,salmon_stat_avg,0.514503817,64.3129771,64.3129771,salmon_stat_avg
1044,SOUTH_WEST,48,0.490040793,habitat_suitability_avg,0.892958544,89.80006538,89.80006538,habitat_suitability_avg
1045,SOUTH_WEST,48,0.490040793,road_desnity_avg,2.3307976,60.51172752,60.51172752,road_desnity_avg
1046,SOUTH_WEST,48,0.490040793,Temp_Vel_avg,27.62827771,60.84215065,60.84215065,Temp_Vel_avg
1047,SOUTH_WEST,48,0.490040793,X_stream_avg,0.978793704,87.15949144,87.15949144,X_stream_avg
1048,SOUTH_WEST,48,0.490040793,AqBarrier_avg,0.024843529,4.606936797,4.606936797,AqBarrier_avg
1049,SOUTH_WEST,48,0.490040793,urban_land_avg,8.139068106,31.85741622,31.85741622,urban_land_avg
1050,SOUTH_WEST,48,0.490040793,clear_cut_avg,4.627022762,29.85001747,29.85001747,clear_cut_avg
1051,SOUTH_WEST,48,0.490040793,agri_avg,11.33472681,33.72780517,33.72780517,agri_avg
1052,SOUTH_WEST,48,0.490040793,Impv_avg,0.273885657,6.362538019,6.362538019,Impv_avg
1053,SOUTH_WEST,48,0.490040793,N_Leach_avg,18.11501791,54.03356411,54.03356411,N_Leach_avg
1054,SOUTH_WEST,48,0.490040793,P_Leach_avg,0.05068604,9.767380095,9.767380095,P_Leach_avg
1055,SOUTH_WEST,48,0.490040793,pesticide_avg,0.04621043,3.613764724,3.613764724,pesticide_avg
1056,SOUTH_WEST,48,0.490040793,pollution_avg,0,0,0,pollution_avg
45,MARGAREE,3,0.49973698,SARproportion,0,0,0,SARproportion
46,MARGAREE,3,0.49973698,detections,1,8.333333333,8.333333333,detections
47,MARGAREE,3,0.49973698,BoatLaunch,1,50,50,BoatLaunch
48,MARGAREE,3,0.49973698,EBSAproportion,0,0,0,EBSAproportion
49,MARGAREE,3,0.49973698,NSResproportion,1,20,20,NSResproportion
50,MARGAREE,3,0.49973698,nativeFish,7,33.33333333,33.33333333,nativeFish
51,MARGAREE,3,0.49973698,RecFishproportion,2,25,25,RecFishproportion
52,MARGAREE,3,0.49973698,NSParksproportion,14,48.27586207,48.27586207,NSParksproportion
53,MARGAREE,3,0.49973698,salmon_stat_avg,0.730097087,91.26213592,91.26213592,salmon_stat_avg
54,MARGAREE,3,0.49973698,habitat_suitability_avg,0.896864499,90.19898223,90.19898223,habitat_suitability_avg
55,MARGAREE,3,0.49973698,road_desnity_avg,1.598889506,32.49520932,32.49520932,road_desnity_avg
56,MARGAREE,3,0.49973698,Temp_Vel_avg,0.988680828,2.17724277,2.17724277,Temp_Vel_avg
57,MARGAREE,3,0.49973698,X_stream_avg,0.632652928,51.98728375,51.98728375,X_stream_avg
58,MARGAREE,3,0.49973698,AqBarrier_avg,0.004123224,0.764602921,0.764602921,AqBarrier_avg
59,MARGAREE,3,0.49973698,urban_land_avg,4.531763136,13.46344266,13.46344266,urban_land_avg
60,MARGAREE,3,0.49973698,clear_cut_avg,3.481812794,21.82113868,21.82113868,clear_cut_avg
61,MARGAREE,3,0.49973698,agri_avg,4.058086592,12.00300803,12.00300803,agri_avg
62,MARGAREE,3,0.49973698,Impv_avg,0.032419282,0,0,Impv_avg
63,MARGAREE,3,0.49973698,N_Leach_avg,0.140155356,0.418056083,0.418056083,N_Leach_avg
64,MARGAREE,3,0.49973698,P_Leach_avg,0,0,0,P_Leach_avg
65,MARGAREE,3,0.49973698,pesticide_avg,7.49E-05,0.005858569,0.005858569,pesticide_avg
66,MARGAREE,3,0.49973698,pollution_avg,0,0,0,pollution_avg
969,ST_.MARYS,45,0.508408738,SARproportion,0.417240444,41.87974842,41.87974842,SARproportion
970,ST_.MARYS,45,0.508408738,detections,1,8.333333333,8.333333333,detections
971,ST_.MARYS,45,0.508408738,BoatLaunch,0,0,0,BoatLaunch
972,ST_.MARYS,45,0.508408738,EBSAproportion,0,0,0,EBSAproportion
973,ST_.MARYS,45,0.508408738,NSResproportion,0,0,0,NSResproportion
974,ST_.MARYS,45,0.508408738,nativeFish,20,95.23809524,95.23809524,nativeFish
975,ST_.MARYS,45,0.508408738,RecFishproportion,5,100,100,RecFishproportion
976,ST_.MARYS,45,0.508408738,NSParksproportion,9,31.03448276,31.03448276,NSParksproportion
977,ST_.MARYS,45,0.508408738,salmon_stat_avg,0.4,50,50,salmon_stat_avg
978,ST_.MARYS,45,0.508408738,habitat_suitability_avg,0.979021818,98.5897451,98.5897451,habitat_suitability_avg
979,ST_.MARYS,45,0.508408738,road_desnity_avg,1.875959371,43.10109411,43.10109411,road_desnity_avg
980,ST_.MARYS,45,0.508408738,Temp_Vel_avg,3.106687766,6.841453059,6.841453059,Temp_Vel_avg
981,ST_.MARYS,45,0.508408738,X_stream_avg,0.537982809,42.36762224,42.36762224,X_stream_avg
982,ST_.MARYS,45,0.508408738,AqBarrier_avg,0.009606108,1.781338519,1.781338519,AqBarrier_avg
983,ST_.MARYS,45,0.508408738,urban_land_avg,5.297776414,17.36941348,17.36941348,urban_land_avg
984,ST_.MARYS,45,0.508408738,clear_cut_avg,7.739368061,51.67015861,51.67015861,clear_cut_avg
985,ST_.MARYS,45,0.508408738,agri_avg,1.836342524,5.369872721,5.369872721,agri_avg
986,ST_.MARYS,45,0.508408738,Impv_avg,0.037033367,0.121579209,0.121579209,Impv_avg
987,ST_.MARYS,45,0.508408738,N_Leach_avg,1.104512411,3.294545028,3.294545028,N_Leach_avg
988,ST_.MARYS,45,0.508408738,P_Leach_avg,0.000744417,0.143451779,0.143451779,P_Leach_avg
989,ST_.MARYS,45,0.508408738,pesticide_avg,0.004132665,0.323184173,0.323184173,pesticide_avg
990,ST_.MARYS,45,0.508408738,pollution_avg,3.99E-05,0.060156876,0.060156876,pollution_avg
89,NORTH_BADDECK.MIDDLE,5,0.517461092,SARproportion,0,0,0,SARproportion
90,NORTH_BADDECK.MIDDLE,5,0.517461092,detections,1,8.333333333,8.333333333,detections
91,NORTH_BADDECK.MIDDLE,5,0.517461092,BoatLaunch,0,0,0,BoatLaunch
92,NORTH_BADDECK.MIDDLE,5,0.517461092,EBSAproportion,1,20,20,EBSAproportion
93,NORTH_BADDECK.MIDDLE,5,0.517461092,NSResproportion,1,20,20,NSResproportion
94,NORTH_BADDECK.MIDDLE,5,0.517461092,nativeFish,5,23.80952381,23.80952381,nativeFish
95,NORTH_BADDECK.MIDDLE,5,0.517461092,RecFishproportion,2,25,25,RecFishproportion
96,NORTH_BADDECK.MIDDLE,5,0.517461092,NSParksproportion,13,44.82758621,44.82758621,NSParksproportion
97,NORTH_BADDECK.MIDDLE,5,0.517461092,salmon_stat_avg,0.4,50,50,salmon_stat_avg
98,NORTH_BADDECK.MIDDLE,5,0.517461092,habitat_suitability_avg,0.916039318,92.15731494,92.15731494,habitat_suitability_avg
99,NORTH_BADDECK.MIDDLE,5,0.517461092,road_desnity_avg,1.55895245,30.9664692,30.9664692,road_desnity_avg
100,NORTH_BADDECK.MIDDLE,5,0.517461092,Temp_Vel_avg,0.650612771,1.432759604,1.432759604,Temp_Vel_avg
101,NORTH_BADDECK.MIDDLE,5,0.517461092,X_stream_avg,0.521543312,40.69716485,40.69716485,X_stream_avg
102,NORTH_BADDECK.MIDDLE,5,0.517461092,AqBarrier_avg,0.004681844,0.868192342,0.868192342,AqBarrier_avg
103,NORTH_BADDECK.MIDDLE,5,0.517461092,urban_land_avg,5.455025844,18.17124252,18.17124252,urban_land_avg
104,NORTH_BADDECK.MIDDLE,5,0.517461092,clear_cut_avg,4.748963768,30.70492581,30.70492581,clear_cut_avg
